Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Score,CLTV,Churn Category,Churn Reason,Churn_Risk
4844-JJWUY,Female,65,No,Yes,No,No,0,United States,California,San Francisco,94121,37.776718,-122.495781,42476,Q3,0,0,1,Offer E,1,28.82,0,Yes,Fiber Optic,22,0,1,0,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,86.0,86.0,0.0,0,28.82,114.82,1,Churned,Yes,82,5359,Competitor,Competitor made better offer,0.93
9576-ANLXO,Female,30,No,No,No,No,0,United States,California,Earlimart,93219,35.858054,-119.305858,9318,Q3,0,0,3,,1,26.26,0,Yes,Fiber Optic,30,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,69.55,222.3,0.0,0,78.78,301.08000000000004,1,Churned,Yes,87,2876,Competitor,Competitor offered higher download speeds,0.93
7932-WPTDS,Female,77,No,Yes,Yes,No,0,United States,California,San Diego,92126,32.886925,-117.152162,74232,Q3,1,1,1,,0,0.0,0,Yes,DSL,19,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,24.8,24.8,0.0,0,0.0,24.8,1,Churned,Yes,73,5377,Competitor,Competitor made better offer,0.97
5597-GLBUC,Female,48,No,No,No,No,0,United States,California,Squaw Valley,93675,36.719141,-119.202677,3146,Q3,0,0,1,Offer E,1,22.97,0,Yes,Fiber Optic,23,0,0,1,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,85.45,85.45,0.0,0,22.97,108.42,2,Churned,Yes,95,4931,Price,Lack of affordable download/upload speed,0.91
2430-USGXP,Male,44,No,No,Yes,No,0,United States,California,Santa Fe Springs,90670,33.933565,-118.062611,16271,Q3,1,1,24,,1,34.62,1,Yes,Fiber Optic,23,0,0,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,101.05,2391.8,0.0,0,830.8799999999999,3222.6800000000003,1,Churned,Yes,66,4766,Price,Lack of affordable download/upload speed,0.92
6087-MVHJH,Female,44,No,No,No,No,0,United States,California,French Camp,95231,37.873283,-121.292034,5094,Q3,0,0,16,Offer D,1,17.8,1,Yes,Fiber Optic,5,0,0,1,0,0,1,1,0,Month-to-Month,1,Bank Withdrawal,88.45,1422.1,0.0,140,284.8,1846.9,2,Churned,Yes,88,5186,Other,Don't know,0.99
8992-JQYUN,Male,40,No,No,Yes,No,0,United States,California,San Fernando,91340,34.286131,-118.435969,33389,Q3,1,1,1,Offer E,0,0.0,0,Yes,DSL,20,0,0,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,50.35,50.35,0.0,0,0.0,50.35,1,Churned,Yes,65,4526,Competitor,Competitor offered more data,0.98
5797-APWZC,Female,41,No,No,No,No,0,United States,California,San Francisco,94105,37.789168,-122.395009,2066,Q3,0,0,1,Offer E,1,31.68,0,Yes,Fiber Optic,22,0,0,0,0,1,1,1,1,Month-to-Month,0,Bank Withdrawal,90.6,90.6,0.0,0,31.68,122.28,1,Churned,Yes,92,2540,Competitor,Competitor offered higher download speeds,0.91
3750-CKVKH,Male,58,No,No,No,No,0,United States,California,Clearlake Oaks,95423,39.07116,-122.598542,3684,Q3,0,0,2,,1,11.75,0,Yes,Fiber Optic,4,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,67.75,116.65,0.0,0,23.5,140.15,2,Churned,Yes,71,2299,Other,Don't know,1.0
9221-OTIVJ,Female,80,No,Yes,No,No,0,United States,California,Dunlap,93621,36.789213,-119.140338,506,Q3,0,0,14,,1,29.96,1,Yes,Fiber Optic,7,0,1,1,0,1,1,0,1,Month-to-Month,1,Bank Withdrawal,104.85,1531.4,0.0,0,419.44,1950.84,1,Churned,Yes,86,2292,Dissatisfaction,Product dissatisfaction,0.97
8019-ENHXU,Male,50,No,No,Yes,No,0,United States,California,Oakland,94601,37.776523,-122.219268,54876,Q3,1,1,42,Offer B,1,34.65,1,Yes,Fiber Optic,9,0,1,1,1,0,1,1,0,Month-to-Month,1,Bank Withdrawal,99.45,4138.05,30.46,140,1455.3,5702.89,2,Churned,Yes,96,4624,Dissatisfaction,Network reliability,0.99
3834-XUIFC,Male,23,Yes,No,No,No,0,United States,California,Long Beach,90814,33.771612,-118.143866,19034,Q3,0,0,7,Offer E,1,18.83,1,Yes,Fiber Optic,26,0,0,0,0,0,1,1,1,Month-to-Month,1,Credit Card,85.2,602.55,0.0,0,131.81,734.3599999999999,1,Churned,Yes,86,3905,Attitude,Attitude of support person,1.0
5442-XSDCW,Male,61,No,No,Yes,No,0,United States,California,San Diego,92130,32.957195,-117.202542,28201,Q3,1,1,11,Offer D,1,13.33,0,Yes,Fiber Optic,19,0,0,0,0,1,0,0,0,Month-to-Month,1,Bank Withdrawal,79.5,868.5,0.0,50,146.63,1065.13,1,Churned,Yes,91,3469,Competitor,Competitor made better offer,0.98
6221-AVQYL,Male,37,No,No,No,No,0,United States,California,Glendale,91203,34.153338,-118.262974,14493,Q3,0,0,2,,1,2.96,1,Yes,Fiber Optic,15,0,0,0,0,0,0,0,1,Month-to-Month,1,Credit Card,73.25,131.05,0.0,0,5.92,136.97,1,Churned,Yes,78,2919,Price,Price too high,0.94
7595-EUIVN,Female,53,No,No,No,No,0,United States,California,Clearlake,95422,38.965804,-122.631779,13485,Q3,0,0,1,,1,14.48,0,Yes,Fiber Optic,26,0,1,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,75.8,75.8,0.0,0,14.48,90.28,1,Churned,Yes,70,3940,Competitor,Competitor had better devices,0.89
0970-ETWGE,Male,38,No,No,No,No,0,United States,California,Bodfish,93205,35.523991,-118.400432,1954,Q3,0,0,1,Offer E,1,42.46,0,Yes,Cable,27,0,0,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,89.55,89.55,0.0,0,42.46,132.01,2,Churned,Yes,91,4996,Competitor,Competitor had better devices,0.99
2462-XIIJB,Male,33,No,No,No,No,0,United States,California,Miranda,95553,40.210895,-123.86,867,Q3,0,0,5,,1,3.25,1,Yes,Fiber Optic,25,0,0,1,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,92.5,452.7,0.0,0,16.25,468.95,2,Churned,Yes,73,2810,Competitor,Competitor offered more data,0.99
7254-IQWOZ,Male,30,No,No,No,No,0,United States,California,Redding,96001,40.587919,-122.464732,31586,Q3,0,0,1,Offer E,1,28.7,0,Yes,Fiber Optic,69,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,69.65,69.65,0.0,0,28.7,98.35,1,Churned,Yes,67,5258,Dissatisfaction,Network reliability,0.97
0564-JJHGS,Male,45,No,No,No,No,0,United States,California,Guerneville,95446,38.52576,-123.013347,4913,Q3,0,0,9,,1,19.22,1,Yes,Fiber Optic,10,0,0,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,95.5,829.1,0.0,0,172.98,1002.08,2,Churned,Yes,90,5007,Dissatisfaction,Limited range of services,0.98
4919-IKATY,Male,64,No,No,Yes,No,0,United States,California,San Diego,92126,32.886925,-117.152162,74232,Q3,1,3,5,Offer E,1,36.88,1,Yes,Fiber Optic,8,1,0,1,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,84.5,453.75,0.0,0,184.4,638.15,1,Churned,Yes,91,5141,Competitor,Competitor made better offer,0.78
1891-UAWWU,Female,79,No,Yes,Yes,No,0,United States,California,Johannesburg,93528,35.363339,-117.637641,207,Q3,1,1,20,,1,4.77,1,Yes,Fiber Optic,17,0,0,1,0,1,0,0,1,Month-to-Month,0,Bank Withdrawal,90.8,1951.0,0.0,0,95.4,2046.4,1,Churned,Yes,87,2312,Competitor,Competitor had better devices,0.99
5539-TMZLF,Male,69,No,Yes,No,No,0,United States,California,Concord,94520,38.013825,-122.039144,36186,Q3,0,0,1,,1,33.84,0,Yes,Fiber Optic,5,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,69.75,69.75,0.0,0,33.84,103.59,1,Churned,Yes,69,5057,Competitor,Competitor had better devices,0.97
1963-SVUCV,Male,59,No,No,No,No,0,United States,California,Flournoy,96029,39.84784,-122.544556,84,Q3,0,0,1,,1,28.37,0,Yes,DSL,7,0,0,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,45.3,45.3,0.0,30,28.37,103.67,2,Churned,Yes,78,5774,Competitor,Competitor offered higher download speeds,0.99
8844-TONUD,Male,54,No,No,Yes,No,0,United States,California,Acampo,95220,38.200231,-121.235034,6317,Q3,1,4,13,Offer D,1,45.6,0,Yes,Fiber Optic,11,0,0,1,0,1,1,1,1,Month-to-Month,1,Mailed Check,96.65,1162.85,0.0,0,592.8000000000001,1755.65,1,Churned,Yes,75,5295,Competitor,Competitor had better devices,0.99
5883-GTGVD,Male,54,No,No,No,No,0,United States,California,Biola,93606,36.798882,-120.019511,807,Q3,0,0,19,Offer D,1,2.19,1,Yes,Fiber Optic,18,0,1,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,99.95,1931.75,0.0,0,41.61,1973.36,1,Churned,Yes,76,3670,Competitor,Competitor had better devices,0.97
1583-IHQZE,Male,60,No,No,No,No,0,United States,California,Camarillo,93010,34.227846,-119.079903,42853,Q3,0,0,12,,1,16.45,1,Yes,Cable,23,0,1,1,1,1,1,1,1,Month-to-Month,1,Mailed Check,112.95,1384.75,0.0,0,197.4,1582.15,2,Churned,Yes,90,3965,Attitude,Attitude of support person,0.98
6653-CBBOM,Female,57,No,No,No,No,0,United States,California,Compton,90221,33.885811,-118.206459,51387,Q3,0,0,1,Offer E,1,15.92,0,Yes,Fiber Optic,11,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,70.3,70.3,0.0,0,15.92,86.22,1,Churned,Yes,88,5963,Dissatisfaction,Service dissatisfaction,0.95
8931-GJJIQ,Female,46,No,No,No,No,0,United States,California,Burlingame,94010,37.57028,-122.365778,40346,Q3,0,0,9,,1,29.7,1,Yes,Fiber Optic,17,0,0,0,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,83.3,803.3,0.0,0,267.3,1070.6,2,Churned,Yes,90,3520,Attitude,Attitude of support person,0.99
4550-EVXNY,Female,52,No,No,No,No,0,United States,California,San Francisco,94115,37.786031,-122.437301,33122,Q3,0,0,1,Offer E,1,49.24,0,Yes,Fiber Optic,8,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,69.65,69.65,0.0,0,49.24,118.89,2,Churned,Yes,77,2418,Competitor,Competitor offered higher download speeds,0.96
2737-WFVYW,Female,28,Yes,No,No,No,0,United States,California,Marina Del Rey,90292,33.977468,-118.445475,18058,Q3,0,0,2,,0,0.0,0,Yes,DSL,48,0,0,0,0,1,1,1,0,Month-to-Month,1,Bank Withdrawal,45.25,85.5,0.0,10,0.0,95.5,1,Churned,Yes,74,4566,Dissatisfaction,Product dissatisfaction,0.99
1069-XAIEM,Female,68,No,Yes,No,No,0,United States,California,Mendocino,95460,39.305545,-123.743697,2229,Q3,0,0,1,,1,16.37,1,Yes,Fiber Optic,7,0,0,0,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,85.05,85.05,0.0,0,16.37,101.42,1,Churned,Yes,96,2975,Competitor,Competitor had better devices,0.99
1925-TIBLE,Female,62,No,No,Yes,No,0,United States,California,Los Angeles,90049,34.091829,-118.491244,33523,Q3,1,1,7,,1,22.61,1,Yes,Fiber Optic,11,0,0,0,0,1,0,0,0,Month-to-Month,1,Bank Withdrawal,86.5,582.5,0.0,20,158.26999999999998,760.77,1,Churned,Yes,74,3887,Competitor,Competitor offered higher download speeds,0.96
1833-VGRUM,Female,70,No,Yes,No,No,0,United States,California,Perris,92570,33.787298,-117.320676,36817,Q3,0,0,1,Offer E,1,48.95,1,Yes,Fiber Optic,23,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,74.2,74.2,0.0,0,48.95,123.15,2,Churned,Yes,71,4684,Price,Price too high,0.99
2968-SSGAA,Female,41,No,No,No,No,0,United States,California,San Francisco,94117,37.770533,-122.445121,38756,Q3,0,0,10,,1,45.21,1,Yes,Fiber Optic,3,0,0,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,100.6,1060.2,0.0,0,452.1,1512.3000000000002,1,Churned,Yes,77,4001,Competitor,Competitor offered more data,0.99
1915-IOFGU,Female,53,No,No,No,No,0,United States,California,Keene,93531,35.214982,-118.59049,1436,Q3,0,0,1,,1,41.39,0,Yes,Fiber Optic,3,0,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,70.5,70.5,0.0,0,41.39,111.89,2,Churned,Yes,90,4123,Competitor,Competitor offered higher download speeds,0.97
7377-DMMRI,Male,35,No,No,No,No,0,United States,California,Exeter,93221,36.301689,-119.018233,13333,Q3,0,0,2,Offer E,1,13.73,0,Yes,DSL,11,1,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,47.8,92.45,0.0,0,27.46,119.91,1,Churned,Yes,89,4134,Attitude,Attitude of support person,0.98
8199-ZLLSA,Male,53,No,No,No,No,0,United States,California,Tujunga,91042,34.296574,-118.244839,26753,Q3,0,0,67,,1,22.66,1,Yes,Fiber Optic,27,1,1,1,1,1,1,1,1,One Year,1,Bank Withdrawal,118.35,7804.15,0.0,0,1518.22,9322.37,1,Churned,Yes,91,6255,Competitor,Competitor had better devices,0.96
3422-LYEPQ,Male,57,No,No,Yes,No,0,United States,California,Carmel By The Sea,93921,36.554618,-121.922239,2966,Q3,1,1,1,Offer E,1,18.84,0,Yes,Fiber Optic,19,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,71.0,71.0,0.0,0,18.84,89.84,2,Churned,Yes,89,4207,Attitude,Attitude of support person,0.99
7548-SEPYI,Female,62,No,No,No,No,0,United States,California,Temecula,92592,33.507255,-117.029473,46171,Q3,0,0,5,Offer E,1,32.12,0,Yes,Fiber Optic,10,0,1,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,96.25,512.45,0.0,0,160.6,673.0500000000001,2,Churned,Yes,74,5056,Competitor,Competitor made better offer,0.97
2873-ZLIWT,Female,64,No,No,Yes,No,0,United States,California,Temecula,92592,33.507255,-117.029473,46171,Q3,1,1,40,Offer B,1,2.03,1,Yes,Fiber Optic,19,0,0,1,1,0,0,0,1,Month-to-Month,1,Bank Withdrawal,84.85,3303.05,0.0,0,81.19999999999999,3384.25,2,Churned,Yes,91,5764,Competitor,Competitor made better offer,0.94
3722-WPXTK,Male,23,Yes,No,No,No,0,United States,California,Benton,93512,37.653947,-118.231443,340,Q3,0,0,1,,1,14.26,0,Yes,Fiber Optic,46,0,0,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,88.35,88.35,0.0,0,14.26,102.61,1,Churned,Yes,72,4254,Competitor,Competitor offered higher download speeds,0.94
3428-XZMAZ,Male,64,No,No,No,No,0,United States,California,Turlock,95382,37.529656,-120.854357,24708,Q3,0,0,1,,1,45.86,0,Yes,Fiber Optic,27,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,69.35,69.35,0.0,0,45.86,115.21,2,Churned,Yes,91,5796,Price,Long distance charges,0.92
3811-VBYBZ,Male,61,No,No,No,No,0,United States,California,Lytle Creek,92358,34.238162,-117.534306,1090,Q3,0,0,7,,1,47.03,1,Yes,Fiber Optic,2,0,1,0,0,1,1,1,0,Month-to-Month,1,Bank Withdrawal,99.8,673.25,0.0,10,329.21000000000004,1012.46,1,Churned,Yes,91,2031,Competitor,Competitor had better devices,0.98
4603-JANFB,Male,51,No,No,No,No,0,United States,California,Glencoe,95232,38.358464,-120.579304,21,Q3,0,0,1,Offer E,1,12.13,0,Yes,Fiber Optic,19,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,69.85,69.85,0.0,0,12.13,81.97999999999999,1,Churned,Yes,90,4548,Competitor,Competitor had better devices,0.93
4192-GORJT,Male,43,No,No,Yes,No,0,United States,California,Fremont,94555,37.555473,-122.080312,33883,Q3,1,1,5,,1,39.36,0,Yes,Fiber Optic,24,0,0,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,94.45,498.1,0.0,0,196.8,694.9000000000001,1,Churned,Yes,77,4580,Competitor,Competitor had better devices,0.99
5650-VDUDS,Female,48,No,No,No,No,0,United States,California,Kernville,93238,35.852892,-118.397782,1873,Q3,0,0,4,Offer E,0,0.0,0,Yes,Cable,16,0,0,0,0,0,0,0,1,Month-to-Month,1,Mailed Check,24.25,96.05,0.0,0,0.0,96.05,2,Churned,Yes,93,2038,Competitor,Competitor made better offer,0.93
3106-ULWFW,Female,32,No,No,Yes,No,0,United States,California,Fontana,92337,34.049671,-117.468896,29847,Q3,0,0,8,Offer E,1,26.41,1,Yes,Fiber Optic,16,0,0,0,0,0,1,1,1,Month-to-Month,1,Credit Card,85.2,627.4,0.0,0,211.28,838.68,1,Churned,Yes,95,2887,Competitor,Competitor had better devices,0.96
8062-YBDOE,Male,70,No,Yes,No,No,0,United States,California,Canyon Country,91351,34.422519,-118.420717,59259,Q3,0,0,1,,1,7.23,0,Yes,Fiber Optic,2,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,69.65,69.65,0.0,0,7.23,76.88000000000001,2,Churned,Yes,78,5844,Other,Don't know,0.98
8258-GSTJK,Male,74,No,Yes,No,No,0,United States,California,San Pedro,90732,33.744119,-118.31448,21279,Q3,0,0,3,,1,48.34,1,Yes,Fiber Optic,20,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,77.0,237.75,0.0,0,145.02,382.77,1,Churned,Yes,96,3128,Competitor,Competitor had better devices,0.98
6502-HCJTI,Male,78,No,Yes,Yes,No,0,United States,California,Lakewood,90712,33.840524,-118.148403,30173,Q3,0,0,7,,1,9.7,1,Yes,Fiber Optic,17,1,1,0,0,0,1,1,1,Month-to-Month,1,Credit Card,94.7,673.1,0.0,0,67.89999999999999,741.0,1,Churned,Yes,75,3591,Attitude,Attitude of service provider,1.0
5275-SQEIZ,Male,64,No,No,No,No,0,United States,California,Ojai,93023,34.581308,-118.931948,21633,Q3,0,0,1,,1,14.91,0,Yes,Fiber Optic,21,0,0,0,0,0,1,1,1,Month-to-Month,1,Credit Card,80.85,80.85,0.0,0,14.91,95.76,1,Churned,Yes,77,3096,Competitor,Competitor had better devices,0.97
5909-ECHUI,Female,49,No,No,No,No,0,United States,California,Oak Run,96069,40.689243,-122.037023,829,Q3,0,0,1,,1,26.14,0,Yes,DSL,22,0,0,0,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,56.25,56.25,0.0,0,26.14,82.39,1,Churned,Yes,71,3065,Price,Lack of affordable download/upload speed,0.96
8058-INTPH,Female,57,No,No,No,No,0,United States,California,San Diego,92109,32.787836,-117.232376,46086,Q3,0,0,1,,1,22.48,0,Yes,Fiber Optic,5,0,0,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,79.65,79.65,0.0,0,22.48,102.13,3,Churned,Yes,71,2119,Competitor,Competitor made better offer,0.85
3049-SOLAY,Female,21,Yes,No,Yes,No,0,United States,California,San Diego,92109,32.787836,-117.232376,46086,Q3,1,5,3,,1,23.26,1,Yes,Fiber Optic,42,0,0,0,0,1,1,1,0,Month-to-Month,1,Bank Withdrawal,95.2,292.85,0.0,20,69.78,382.63,1,Churned,Yes,86,4176,Competitor,Competitor made better offer,0.98
2180-DXNEG,Female,46,No,No,No,No,0,United States,California,Harbor City,90710,33.798266,-118.300237,24660,Q3,0,0,12,,1,25.54,0,Yes,Fiber Optic,27,0,0,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,96.0,1062.1,0.0,0,306.48,1368.58,1,Churned,Yes,89,5239,Dissatisfaction,Product dissatisfaction,0.94
8780-IXSTS,Female,53,No,No,No,No,0,United States,California,San Diego,92109,32.787836,-117.232376,46086,Q3,0,0,6,,1,1.15,1,Yes,Fiber Optic,3,0,1,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,90.1,521.3,0.0,0,6.8999999999999995,528.1999999999999,1,Churned,Yes,71,5656,Competitor,Competitor made better offer,0.98
4285-GYRQC,Female,63,No,No,Yes,No,0,United States,California,Newport Beach,92662,33.606336,-117.893042,3124,Q3,1,1,7,Offer E,1,44.66,0,Yes,Fiber Optic,26,0,0,1,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,86.25,587.1,0.0,0,312.62,899.72,2,Churned,Yes,89,3344,Attitude,Attitude of support person,0.82
3746-EUBYR,Male,63,No,No,Yes,No,0,United States,California,Fallbrook,92028,33.362575,-117.299644,42239,Q3,1,1,1,Offer E,1,44.73,1,Yes,Fiber Optic,3,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,74.6,74.6,0.0,0,44.73,119.32999999999998,1,Churned,Yes,75,5861,Competitor,Competitor made better offer,0.98
1075-BGWOH,Male,69,No,Yes,Yes,No,0,United States,California,Rosemead,91770,34.065108,-118.082791,61623,Q3,1,1,16,,1,15.16,1,Yes,Fiber Optic,7,0,0,1,0,1,1,0,1,Month-to-Month,1,Bank Withdrawal,98.75,1587.55,0.0,0,242.56,1830.11,2,Churned,Yes,87,3392,Attitude,Attitude of support person,0.98
5482-PLVPE,Female,79,No,Yes,No,No,0,United States,California,Daly City,94014,37.691561,-122.445202,47453,Q3,0,0,2,,0,0.0,0,Yes,DSL,11,0,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,24.35,41.85,0.0,0,0.0,41.85,1,Churned,Yes,72,3278,Competitor,Competitor had better devices,0.97
3254-YRILK,Male,74,No,Yes,No,No,0,United States,California,Dobbins,95935,39.381174,-121.21191,614,Q3,0,0,19,Offer D,1,39.97,1,Yes,Fiber Optic,9,0,1,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,88.2,1775.8,0.0,0,759.43,2535.23,1,Churned,Yes,69,5683,Competitor,Competitor had better devices,0.95
3801-HMYNL,Male,44,No,No,Yes,No,0,United States,California,Brooks,95606,38.809804,-122.241383,382,Q3,1,1,1,,1,32.35,0,Yes,Fiber Optic,18,0,0,0,0,1,1,1,1,Month-to-Month,0,Mailed Check,89.15,89.15,0.0,0,32.35,121.5,1,Churned,Yes,68,3123,Competitor,Competitor had better devices,0.99
0107-YHINA,Male,59,No,No,No,No,0,United States,California,Los Angeles,90062,34.003553,-118.308933,29299,Q3,0,0,1,,1,40.71,1,Yes,Fiber Optic,25,0,0,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,99.75,99.75,0.0,0,40.71,140.46,1,Churned,Yes,93,4214,Competitor,Competitor had better devices,0.96
1989-PRJHP,Male,75,No,Yes,Yes,No,0,United States,California,Pleasanton,94588,37.685052,-121.912061,28568,Q3,1,1,27,,1,10.6,1,Yes,Fiber Optic,23,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,75.5,1893.95,0.0,0,286.2,2180.15,1,Churned,Yes,65,2377,Competitor,Competitor had better devices,0.96
4822-RVYBB,Male,75,No,Yes,No,No,0,United States,California,Berkeley,94704,37.871416,-122.246597,21205,Q3,0,0,8,Offer E,1,40.45,1,Yes,Fiber Optic,29,0,0,1,0,1,1,0,1,Month-to-Month,1,Bank Withdrawal,100.6,819.4,0.0,0,323.6,1143.0,1,Churned,Yes,90,5906,Attitude,Attitude of support person,1.0
5868-YWPDW,Male,76,No,Yes,Yes,No,0,United States,California,Sherman Oaks,91423,34.146957,-118.432138,29387,Q3,1,1,6,,1,40.44,0,Yes,Fiber Optic,25,0,1,0,0,0,1,0,1,Month-to-Month,1,Bank Withdrawal,84.2,519.15,0.0,0,242.64,761.79,2,Churned,Yes,72,5834,Dissatisfaction,Limited range of services,0.87
1980-KXVPM,Female,68,No,Yes,No,No,0,United States,California,El Centro,92243,32.770393,-115.60915,43712,Q3,0,0,3,,1,23.82,1,Yes,Fiber Optic,30,0,0,0,0,0,0,0,1,Month-to-Month,1,Credit Card,75.05,256.25,0.0,0,71.46000000000001,327.71000000000004,1,Churned,Yes,83,3553,Competitor,Competitor had better devices,0.98
0655-RBDUG,Male,32,No,No,No,No,0,United States,California,Alviso,95002,37.449537,-121.994813,2147,Q3,0,0,7,Offer E,1,9.25,1,Yes,Fiber Optic,29,0,0,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,98.05,713.0,0.0,0,64.75,777.75,1,Churned,Yes,86,2561,Competitor,Competitor had better devices,0.93
3540-RZJYU,Female,21,Yes,No,No,No,0,United States,California,Zenia,95595,40.170357,-123.417298,259,Q3,0,0,15,,1,20.03,0,Yes,Fiber Optic,59,1,0,0,0,1,0,1,0,Month-to-Month,0,Bank Withdrawal,86.2,1270.2,0.0,100,300.45000000000005,1670.65,1,Churned,Yes,90,5829,Dissatisfaction,Lack of self-service on Website,0.85
2951-QOQTK,Male,28,Yes,No,No,No,0,United States,California,Sacramento,95815,38.608405,-121.449942,25355,Q3,0,0,4,,1,42.33,1,Yes,Fiber Optic,76,0,0,0,1,0,0,1,1,Month-to-Month,0,Credit Card,80.8,332.45,0.0,0,169.32,501.77,2,Churned,Yes,72,5436,Competitor,Competitor offered higher download speeds,1.0
9057-SIHCH,Female,48,No,No,No,No,0,United States,California,Twentynine Palms,92278,34.457829,-116.139589,14104,Q3,0,0,3,Offer E,1,9.95,1,Yes,Fiber Optic,13,0,0,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,96.6,291.9,0.0,0,29.85,321.75,1,Churned,Yes,72,3260,Price,Price too high,0.97
0322-CHQRU,Male,63,No,No,No,No,0,United States,California,Palmdale,93591,34.598221,-117.79593,6787,Q3,0,0,2,,1,25.49,0,Yes,DSL,9,0,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,45.35,89.5,0.0,0,50.98,140.48,1,Churned,Yes,81,3478,Competitor,Competitor had better devices,0.98
7663-RGWBC,Male,44,No,No,No,No,0,United States,California,Los Angeles,90049,34.091829,-118.491244,33523,Q3,0,0,1,,1,8.77,0,Yes,DSL,10,0,0,0,0,0,0,0,1,Month-to-Month,1,Credit Card,44.15,44.15,0.0,0,8.77,52.92,1,Churned,Yes,90,4773,Other,Don't know,0.97
6996-KNSML,Female,26,Yes,No,No,No,0,United States,California,Cotati,94931,38.326215,-122.718742,7936,Q3,0,0,1,,1,35.25,0,Yes,Fiber Optic,30,0,0,1,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,74.9,74.9,0.0,0,35.25,110.15,1,Churned,Yes,73,5919,Competitor,Competitor had better devices,0.77
3006-XIMLN,Female,34,No,No,No,No,0,United States,California,Garden Valley,95633,38.852544,-120.837669,2536,Q3,0,0,2,,1,42.89,1,Yes,Fiber Optic,13,0,0,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,94.2,193.8,0.0,0,85.78,279.58000000000004,2,Churned,Yes,79,5299,Dissatisfaction,Lack of self-service on Website,0.77
5899-MQZZL,Female,25,Yes,No,No,No,0,United States,California,San Ysidro,92173,32.555828,-117.040073,28488,Q3,0,0,13,Offer D,1,6.03,1,Yes,Fiber Optic,48,0,0,0,0,0,0,1,1,Month-to-Month,1,Mailed Check,75.0,999.45,0.0,0,78.39,1077.84,2,Churned,Yes,68,2189,Competitor,Competitor offered higher download speeds,0.89
