Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Population,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Churn,CLTV,Gender_Male,Internet Service_Yes,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet,Contract_One Year,Contract_Two Year,Payment Method_Credit Card,Payment Method_Mailed Check
68,No,Yes,Yes,No,0,34902,1,1,5,Offer E,1,47.28,1,11,0,1,0,0,0,0,0,0,1,81.0,371.65,40.64,10,236.4,577.41,1,1,4287,False,True,False,True,False,False,False,False,False
79,No,Yes,No,No,0,964,0,0,21,No Offer,1,42.27,0,7,0,0,1,0,1,1,0,1,1,96.8,2030.3,10.2,0,887.6700000000001,2907.77,1,1,4317,True,True,False,True,False,False,False,False,False
67,No,Yes,No,No,0,48690,0,0,43,No Offer,1,31.83,0,10,1,1,0,1,1,1,0,1,1,108.15,4600.7,0.0,0,1368.6899999999998,5969.389999999999,1,1,2833,False,True,False,True,False,False,False,True,False
69,No,Yes,Yes,No,0,42239,1,1,32,No Offer,1,33.74,1,6,0,0,0,0,1,1,0,1,1,93.2,2931.0,17.88,0,1079.68,3992.8,3,1,5247,False,True,False,True,False,False,False,False,False
72,No,Yes,No,No,0,4253,0,0,1,Offer E,1,18.2,0,13,0,0,0,0,0,0,0,1,1,70.55,70.55,0.0,0,18.2,88.75,3,1,2146,False,True,False,True,False,False,False,False,False
75,No,Yes,Yes,No,0,12743,1,1,29,No Offer,1,25.78,1,28,0,0,1,0,1,1,1,0,1,98.5,3004.15,37.55,40,747.62,3754.22,3,1,5137,True,True,False,True,False,False,False,False,False
67,No,Yes,Yes,No,0,18311,1,1,13,No Offer,1,31.7,1,6,0,0,0,0,1,1,1,1,1,95.25,1233.65,48.09,0,412.1,1597.66,1,1,2982,True,True,False,False,False,False,False,False,False
72,No,Yes,Yes,No,0,7344,1,1,7,No Offer,1,8.92,1,17,0,0,0,0,0,0,0,1,1,74.4,527.9,32.46,0,62.44,557.88,3,1,4969,True,True,False,True,False,False,False,True,False
68,No,Yes,No,No,0,17621,0,0,2,No Offer,1,21.57,1,28,0,0,1,0,0,1,1,1,1,88.55,179.25,0.0,0,43.14,222.39,1,1,3685,False,True,False,True,False,False,False,False,False
68,No,Yes,No,No,0,13422,0,0,1,No Offer,1,43.61,0,2,0,0,0,0,1,1,1,1,1,91.3,91.3,0.0,0,43.61,134.91,3,1,2371,False,True,False,True,False,False,False,False,False
75,No,Yes,Yes,No,0,8660,1,1,7,No Offer,1,16.05,0,22,0,0,0,0,0,0,0,1,1,70.1,467.55,20.23,0,112.35,559.67,2,1,3669,True,True,False,True,False,False,False,True,False
74,No,Yes,Yes,No,0,4242,1,1,57,No Offer,1,49.91,1,21,0,1,1,0,0,1,0,1,1,95.25,5427.05,12.59,0,2844.87,8259.33,2,1,6259,True,True,False,True,False,False,False,False,False
78,No,Yes,Yes,No,0,22133,1,4,1,No Offer,1,17.35,1,23,0,0,1,0,1,1,0,1,1,100.8,100.8,0.0,0,17.35,118.15,1,1,3128,False,True,False,True,False,False,False,False,False
66,No,Yes,Yes,No,0,37879,1,2,17,No Offer,1,1.05,0,8,0,1,0,0,0,0,0,1,1,76.45,1233.4,0.0,0,17.85,1251.25,1,1,3266,True,True,False,True,False,False,False,False,False
73,No,Yes,No,No,0,6503,0,0,3,No Offer,1,18.38,0,20,0,0,1,0,1,0,0,1,1,86.85,220.95,0.0,0,55.14,276.09,2,1,3561,False,True,False,True,False,False,False,False,False
79,No,Yes,Yes,No,0,31727,1,1,66,Offer A,1,28.86,1,25,0,0,1,0,1,1,0,1,1,99.5,6822.15,0.0,0,1904.76,8726.91,1,1,4479,True,True,False,True,False,False,False,True,False
69,No,Yes,Yes,No,0,15757,1,1,69,Offer A,1,48.88,1,4,0,1,1,1,1,1,0,1,1,108.4,7318.2,0.0,0,3372.7200000000003,10690.92,3,1,4708,True,True,False,True,False,False,True,False,False
65,No,Yes,Yes,No,0,46171,1,2,15,No Offer,1,44.13,1,3,0,0,1,1,0,0,0,0,1,83.05,1258.3,0.0,110,661.95,2030.25,3,1,2596,False,True,False,True,False,False,False,False,False
68,No,Yes,No,No,0,5868,0,0,56,No Offer,1,34.58,1,4,0,1,1,0,1,1,0,1,1,104.75,5510.65,0.0,0,1936.48,7447.129999999999,3,1,5605,False,True,False,True,False,True,False,False,False
79,No,Yes,No,No,0,46171,0,0,21,No Offer,1,21.15,1,9,0,0,0,0,1,1,0,1,1,94.25,1973.75,0.0,0,444.15,2417.9,2,1,4819,False,True,False,True,False,False,False,False,False
80,No,Yes,No,No,0,1363,0,0,1,No Offer,1,47.97,0,8,0,0,0,0,0,0,0,1,1,70.15,70.15,0.0,0,47.97,118.12,2,1,2825,False,True,False,True,False,False,False,False,False
77,No,Yes,Yes,No,0,15405,1,3,32,No Offer,1,7.92,1,3,0,1,1,0,1,1,0,1,0,106.35,3520.75,0.0,0,253.44,3774.19,2,1,4113,True,True,False,True,False,False,False,False,False
65,No,Yes,Yes,No,0,504,1,1,40,No Offer,1,49.5,1,20,0,0,0,0,1,1,1,1,1,94.55,3640.45,0.0,0,1980.0,5620.45,1,1,5676,False,True,False,True,False,False,False,True,False
66,No,Yes,No,No,0,6787,0,0,2,No Offer,0,0.0,0,6,0,0,0,0,0,0,0,1,1,24.45,47.5,0.0,0,0.0,47.5,3,1,5573,True,True,True,False,False,False,False,True,False
75,No,Yes,No,No,0,33856,0,0,7,No Offer,1,39.51,1,13,0,0,0,0,1,0,0,0,1,84.8,546.95,0.0,0,276.57,823.52,3,1,2015,True,True,False,True,False,False,False,False,False
74,No,Yes,No,No,0,5519,0,0,31,No Offer,1,39.36,1,4,0,1,0,0,1,1,0,1,1,99.95,3186.65,0.0,0,1220.16,4406.81,3,1,5362,False,True,False,True,False,False,False,False,False
80,No,Yes,No,No,0,506,0,0,14,No Offer,1,29.96,1,7,0,1,1,0,1,1,0,1,1,104.85,1531.4,0.0,0,419.44,1950.84,1,1,2292,False,True,False,True,False,False,False,False,False
74,No,Yes,No,No,0,5635,0,0,15,No Offer,1,23.53,1,9,0,0,0,0,0,0,0,1,1,74.2,1133.9,43.31,0,352.95000000000005,1443.5400000000002,1,1,4553,True,True,False,True,False,False,False,True,False
70,No,Yes,Yes,No,0,343,0,0,59,No Offer,1,10.78,1,15,0,0,0,0,1,1,0,1,1,93.85,5574.75,8.13,0,636.02,6202.639999999999,2,1,5390,True,True,False,True,False,False,False,False,False
76,No,Yes,Yes,No,0,1130,1,3,46,No Offer,1,49.11,1,17,1,1,1,0,1,0,0,1,1,100.7,4541.2,46.64,0,2259.06,6753.619999999999,1,1,5712,True,True,False,True,False,False,False,False,False
72,No,Yes,No,No,0,254,0,0,25,No Offer,1,36.36,1,6,0,1,0,0,0,1,0,1,1,89.7,2187.55,23.33,0,909.0,3073.2200000000003,3,1,4078,False,True,False,True,False,False,False,False,False
66,No,Yes,No,No,0,538,0,0,16,No Offer,1,32.11,1,14,0,0,0,0,1,1,0,1,1,96.4,1581.2,47.2,0,513.76,2047.76,3,1,2688,False,True,False,True,False,False,False,False,False
75,No,Yes,No,No,0,21759,0,0,1,No Offer,1,41.2,0,15,0,0,0,0,0,0,0,0,1,69.5,69.5,0.0,80,41.2,190.7,2,1,3273,True,True,False,True,False,False,False,False,False
65,No,Yes,Yes,No,0,521,1,1,36,No Offer,1,24.54,1,5,0,0,0,0,0,1,1,1,1,85.25,3132.75,0.0,0,883.4399999999999,4016.19,2,1,3041,True,True,False,True,False,False,False,True,False
79,No,Yes,No,No,0,63337,0,0,45,No Offer,1,10.67,0,17,1,0,1,0,0,1,0,1,0,62.7,2791.5,0.0,0,480.15,3271.65,1,1,2654,True,True,True,False,False,True,False,True,False
73,No,Yes,No,No,0,56330,0,0,25,Offer C,1,46.34,1,22,0,1,1,0,1,1,0,1,0,105.95,2655.25,0.0,0,1158.5,3813.75,2,1,4283,True,True,False,True,False,False,False,True,False
79,No,Yes,No,No,0,22920,0,0,39,Offer C,1,41.93,1,23,0,0,0,0,1,1,0,0,1,95.65,3759.05,0.0,150,1635.27,5544.32,1,1,4892,True,True,False,True,False,False,False,False,False
70,No,Yes,Yes,No,0,1458,1,1,31,Offer C,1,47.95,0,21,0,0,1,1,1,1,0,1,1,98.9,2911.3,0.0,0,1486.45,4397.75,2,1,4050,False,True,False,True,False,False,False,False,False
71,No,Yes,No,No,0,23393,0,0,3,No Offer,1,30.25,1,28,0,0,0,0,0,0,0,1,1,76.05,231.8,0.0,0,90.75,322.55,1,1,2930,True,True,False,True,False,False,False,False,False
69,No,Yes,No,No,0,36186,0,0,1,No Offer,1,33.84,0,5,0,0,0,0,0,0,0,1,1,69.75,69.75,0.0,0,33.84,103.59,1,1,5057,True,True,False,True,False,False,False,False,False
70,No,Yes,No,No,0,11147,0,0,33,Offer C,1,17.24,1,25,0,1,1,1,1,1,1,0,1,110.45,3655.45,0.0,70,568.92,4294.37,1,1,3401,False,True,False,True,False,False,False,False,False
71,No,Yes,Yes,No,0,26894,1,1,7,No Offer,1,42.92,1,2,0,0,1,0,1,1,1,1,1,99.25,665.45,0.0,0,300.44,965.89,2,1,2487,True,True,False,True,False,False,False,False,False
67,No,Yes,No,No,0,25399,0,0,19,No Offer,1,16.78,1,15,0,0,1,0,0,0,0,1,1,79.85,1471.75,0.0,0,318.82000000000005,1790.5700000000002,3,1,3715,True,True,False,True,False,False,False,False,False
67,No,Yes,Yes,No,0,40239,1,2,8,No Offer,1,26.99,0,2,0,0,0,0,1,0,0,1,1,80.45,583.45,0.0,0,215.92,799.37,1,1,3443,True,True,False,True,False,False,False,True,False
69,No,Yes,No,No,0,16429,0,0,13,Offer D,1,7.22,1,28,1,0,0,0,1,1,0,1,1,100.8,1308.1,0.0,0,93.86,1401.9599999999998,1,1,3269,False,True,False,True,False,False,False,False,False
75,No,Yes,No,No,0,781,0,0,10,Offer D,1,7.51,0,18,0,0,0,0,0,1,0,1,1,79.25,793.55,0.0,0,75.1,868.65,1,1,3856,True,True,False,True,False,False,False,False,False
67,No,Yes,No,No,0,24443,0,0,5,No Offer,1,45.72,0,6,0,0,0,0,1,1,0,1,1,89.5,477.7,0.0,0,228.6,706.3,2,1,2718,True,True,False,True,False,False,False,False,False
66,No,Yes,Yes,No,0,899,0,0,1,No Offer,1,38.78,1,23,0,0,0,0,1,0,0,1,1,86.05,86.05,0.0,0,38.78,124.83,1,1,4843,True,True,False,True,False,False,False,False,False
67,No,Yes,No,No,0,18197,0,0,10,Offer D,0,0.0,0,4,0,0,0,0,0,1,0,1,1,34.7,329.8,0.0,0,0.0,329.8,1,1,3244,False,True,True,False,False,False,False,False,False
71,No,Yes,Yes,No,0,27023,1,1,53,No Offer,1,21.67,1,6,1,0,0,1,0,0,0,0,1,60.05,3229.65,0.0,100,1148.51,4478.16,1,1,5271,True,True,False,False,False,True,False,False,False
74,No,Yes,Yes,No,0,60620,1,1,16,Offer D,1,26.12,0,8,0,1,0,0,0,0,0,1,1,74.3,1178.25,0.0,0,417.92,1596.17,1,1,2076,True,True,False,True,False,False,False,True,False
70,No,Yes,No,No,0,49965,0,0,9,No Offer,1,17.56,1,27,0,0,0,0,0,0,0,1,1,74.55,622.9,33.25,0,158.04,747.6899999999999,1,1,3145,False,True,False,True,False,False,False,False,False
76,No,Yes,Yes,No,0,4264,1,1,32,Offer C,1,43.51,1,22,0,0,1,1,1,1,0,1,1,104.9,3351.55,33.73,0,1392.32,4710.14,1,1,3966,True,True,False,True,False,False,False,False,False
67,No,Yes,Yes,No,0,88,1,1,1,No Offer,1,17.36,1,29,0,0,0,0,0,0,0,0,1,74.4,74.4,0.0,30,17.36,121.76,3,1,5429,True,True,False,True,False,False,False,False,False
80,No,Yes,No,No,0,809,0,0,8,No Offer,1,14.89,0,20,0,0,0,0,0,0,0,1,1,69.7,560.85,0.0,0,119.12,679.97,1,1,3068,True,True,False,True,False,False,False,False,False
67,No,Yes,Yes,No,0,986,1,1,12,Offer D,1,30.63,1,27,0,1,1,0,1,0,0,1,1,98.1,1060.2,49.06,0,367.56,1378.7,3,1,2709,False,True,False,True,False,False,False,False,False
68,No,Yes,Yes,No,0,1055,1,1,4,No Offer,1,18.91,1,20,1,0,0,0,1,1,0,1,1,99.6,347.65,25.79,0,75.64,397.49999999999994,1,1,4708,False,True,False,True,False,False,False,False,False
69,No,Yes,Yes,No,0,1519,1,1,70,No Offer,1,17.45,1,20,0,1,1,0,1,1,0,1,1,102.95,7101.5,15.24,0,1221.5,8307.76,1,1,5005,True,True,False,True,False,False,False,False,False
80,No,Yes,No,No,0,48690,0,0,1,No Offer,1,28.64,0,5,0,0,0,0,0,0,0,1,1,71.0,71.0,0.0,0,28.64,99.64,3,1,5345,False,True,False,True,False,False,False,False,False
73,No,Yes,Yes,No,0,48690,1,1,47,No Offer,1,26.95,0,26,0,0,0,0,0,0,0,1,0,70.55,3309.25,26.99,0,1266.65,4548.91,3,1,4457,False,True,False,True,False,False,False,False,False
73,No,Yes,Yes,No,0,176,1,1,1,No Offer,1,37.3,0,8,0,0,0,0,0,0,0,1,1,69.25,69.25,0.0,0,37.3,106.55,1,1,4568,False,True,False,True,False,False,False,False,False
65,No,Yes,No,No,0,1113,0,0,12,Offer D,1,28.63,0,7,0,1,1,1,0,0,0,0,1,83.8,1029.75,44.58,80,343.56,1408.73,1,1,5565,True,True,False,False,False,False,False,True,False
73,No,Yes,No,No,0,1352,0,0,53,No Offer,0,0.0,0,25,0,1,1,0,1,1,0,1,1,54.45,2854.55,20.16,0,0.0,2834.3900000000003,2,1,6280,True,True,True,False,False,False,False,False,False
78,No,Yes,Yes,No,0,309,0,0,41,No Offer,1,22.56,1,15,0,0,1,0,1,1,0,1,1,99.8,4259.3,8.88,0,924.96,5175.38,1,1,4726,True,True,False,True,False,False,False,False,False
68,No,Yes,No,No,0,532,0,0,5,No Offer,1,2.27,0,17,0,0,0,0,0,0,0,1,1,70.25,331.9,12.48,0,11.35,330.77,2,1,3684,True,True,False,True,False,False,False,True,False
65,No,Yes,Yes,No,0,200,1,1,69,No Offer,1,16.34,1,4,0,1,0,0,1,0,0,0,1,89.95,6143.15,6.79,110,1127.46,7373.82,1,1,6363,True,True,False,True,False,False,False,False,False
67,No,Yes,No,No,0,58830,0,0,14,Offer D,1,16.32,1,11,0,0,0,0,0,0,0,1,1,74.95,1036.75,39.29,0,228.48,1225.94,3,1,2075,True,True,False,True,False,False,False,False,False
70,No,Yes,No,No,0,43718,0,0,32,Offer C,1,33.22,0,9,0,1,0,0,0,0,0,1,1,74.4,2276.95,44.31,0,1063.04,3295.68,1,1,2091,False,True,False,True,False,False,False,False,False
69,No,Yes,Yes,No,0,1745,1,1,50,No Offer,1,4.6,0,24,0,0,0,0,0,0,0,1,1,71.05,3444.85,0.0,0,229.99999999999997,3674.85,3,1,5746,False,True,False,False,False,False,False,False,False
73,No,Yes,No,No,0,6096,0,0,2,No Offer,0,0.0,0,13,0,0,1,0,0,0,0,1,1,30.4,78.65,0.0,0,0.0,78.65,1,1,4002,False,True,True,False,False,False,False,False,False
74,No,Yes,No,No,0,30614,0,0,23,No Offer,1,17.62,1,29,0,1,1,0,1,1,0,1,1,106.4,2483.5,0.0,0,405.2600000000001,2888.76,1,1,5507,True,True,False,True,False,False,False,False,False
78,No,Yes,No,No,0,1526,0,0,2,Offer E,1,5.49,1,25,0,0,0,0,1,0,0,1,1,85.55,187.45,0.0,0,10.98,198.43,3,1,5512,False,True,False,True,False,False,False,False,False
77,No,Yes,Yes,No,0,16599,1,1,30,Offer C,1,6.23,0,4,0,1,1,0,0,0,0,1,1,79.65,2365.15,0.0,0,186.9,2552.05,3,1,2174,True,True,False,True,False,False,False,True,False
70,No,Yes,No,No,0,15975,0,0,1,No Offer,1,22.92,0,0,0,0,0,0,0,0,0,0,1,19.45,19.45,0.0,0,22.92,42.370000000000005,1,1,3848,False,False,False,False,True,False,False,False,False
78,No,Yes,Yes,No,0,854,0,0,32,Offer C,1,48.95,1,9,0,0,0,0,1,0,0,1,1,85.95,2628.6,0.0,0,1566.4,4195.0,3,1,2431,False,True,False,True,False,False,False,True,False
75,No,Yes,No,No,0,34894,0,0,16,No Offer,1,36.83,0,16,0,0,0,1,1,0,0,1,0,59.4,1023.9,0.0,0,589.28,1613.1799999999998,1,1,5556,False,True,True,False,False,False,False,False,False
75,No,Yes,No,No,0,303,0,0,38,Offer C,1,47.39,1,2,0,0,0,1,1,1,0,1,1,99.55,3734.25,0.0,0,1800.82,5535.07,1,1,3474,False,True,False,True,False,False,False,False,False
76,No,Yes,No,No,0,282,0,0,2,Offer E,1,12.96,0,20,0,1,1,1,0,1,0,1,1,95.1,180.25,0.0,0,25.92,206.17,3,1,4486,True,True,False,True,False,False,False,True,False
70,No,Yes,Yes,No,0,6189,1,1,17,No Offer,1,9.5,0,16,0,0,0,0,0,1,0,1,0,81.5,1329.2,0.0,0,161.5,1490.7,2,1,3443,True,True,False,True,False,False,False,False,False
67,No,Yes,Yes,No,0,3193,1,1,3,Offer E,0,0.0,0,20,0,0,0,0,1,0,0,1,1,36.45,93.7,0.0,0,0.0,93.7,1,1,3766,True,True,True,False,False,False,False,True,False
69,No,Yes,No,No,0,73,0,0,1,Offer E,0,0.0,0,21,0,0,0,0,0,0,0,1,0,25.05,25.05,0.0,0,0.0,25.05,1,1,4842,False,True,True,False,False,False,False,True,False
70,No,Yes,Yes,No,0,615,1,1,43,Offer B,0,0.0,0,21,0,1,1,0,1,1,0,1,0,55.55,2342.2,0.0,0,0.0,2342.2,1,1,2573,False,True,True,False,False,False,False,True,False
74,No,Yes,Yes,No,0,263,1,2,10,No Offer,1,46.5,1,4,0,0,0,0,0,1,0,1,1,86.65,856.65,0.0,0,465.0,1321.65,1,1,4990,True,True,False,False,False,False,False,False,False
77,No,Yes,No,No,0,26438,0,0,37,Offer C,1,41.85,1,2,1,1,0,0,1,1,0,1,1,106.75,4056.75,0.0,0,1548.45,5605.2,1,1,5849,False,True,False,True,False,False,False,False,False
66,No,Yes,Yes,No,0,1177,1,1,12,No Offer,1,48.5,1,4,0,1,0,0,1,1,0,1,1,101.35,1218.55,0.0,0,582.0,1800.55,1,1,3967,True,True,False,True,False,False,False,False,False
70,No,Yes,No,No,0,348,0,0,35,Offer C,1,35.1,1,29,0,0,0,0,1,1,0,0,1,95.45,3474.05,0.0,80,1228.5,4782.55,2,1,2080,True,True,False,True,False,False,False,False,False
68,No,Yes,No,No,0,678,0,0,1,Offer E,1,45.8,0,10,0,0,0,0,0,0,0,1,1,69.6,69.6,0.0,0,45.8,115.4,2,1,2151,False,True,False,True,False,False,False,False,False
65,No,Yes,No,No,0,45025,0,0,1,Offer E,1,18.37,0,13,0,0,0,0,1,0,0,1,0,78.45,78.45,0.0,0,18.37,96.82,1,1,2139,False,True,False,True,False,False,False,False,False
76,No,Yes,No,No,0,4258,0,0,9,Offer E,1,12.91,1,21,0,0,0,0,0,1,0,1,1,84.45,762.5,0.0,0,116.19,878.69,3,1,3543,False,True,False,True,False,False,False,False,False
73,No,Yes,No,No,0,44150,0,0,38,Offer C,1,5.75,0,30,0,1,1,1,1,0,0,1,1,70.15,2497.35,0.0,0,218.5,2715.85,3,1,2645,True,True,False,False,False,True,False,True,False
70,No,Yes,No,No,0,30568,0,0,51,Offer B,1,19.49,1,11,0,0,1,0,1,1,0,1,1,97.8,4913.3,0.0,0,993.99,5907.29,2,1,6204,True,True,False,True,False,False,False,False,False
68,No,Yes,No,No,0,29310,0,0,5,No Offer,1,41.83,1,25,0,0,0,0,1,0,0,1,1,83.15,446.05,0.0,0,209.15,655.2,3,1,2516,False,True,False,True,False,False,False,True,False
77,No,Yes,No,No,0,31963,0,0,2,No Offer,1,23.46,1,25,0,0,0,0,0,0,0,1,1,75.45,158.4,0.0,0,46.92,205.32,3,1,3350,False,True,False,True,False,False,False,True,False
73,No,Yes,No,No,0,15195,0,0,2,No Offer,1,25.74,0,6,1,1,0,0,0,0,0,1,0,54.85,104.2,0.0,0,51.48,155.68,1,1,3016,False,True,True,False,False,False,False,True,False
71,No,Yes,Yes,No,0,9960,1,1,1,No Offer,1,4.89,1,11,0,0,0,0,1,1,0,1,1,95.1,95.1,0.0,0,4.89,99.99,1,1,5795,True,True,False,True,False,False,False,False,False
69,No,Yes,Yes,No,0,40705,1,1,53,Offer B,1,7.94,1,6,0,1,0,0,1,1,0,1,1,101.9,5549.4,0.0,0,420.82,5970.219999999999,1,1,5884,True,True,False,True,False,False,False,False,False
80,No,Yes,Yes,No,0,62425,1,1,51,Offer B,1,22.14,1,30,1,0,1,0,1,0,0,1,1,93.8,4750.95,0.0,0,1129.14,5880.09,1,1,4788,True,True,False,True,False,False,False,False,False
66,No,Yes,Yes,No,0,27563,0,0,72,No Offer,1,6.03,1,2,0,1,1,0,1,1,0,1,1,104.15,7689.95,0.0,0,434.16,8124.11,3,1,5925,True,True,False,True,False,False,True,False,False
79,No,Yes,No,No,0,30933,0,0,5,No Offer,1,4.59,0,11,0,0,0,0,1,1,0,1,1,91.4,449.75,0.0,0,22.95,472.7,1,1,2834,True,True,False,True,False,False,False,False,False
80,No,Yes,No,No,0,49242,0,0,1,No Offer,1,28.49,1,18,0,0,0,0,0,0,0,1,1,75.35,75.35,0.0,0,28.49,103.84,3,1,4403,True,True,False,True,False,False,False,False,False
78,No,Yes,No,No,0,9937,0,0,11,No Offer,1,4.1,1,5,0,0,0,0,0,1,0,1,1,84.8,906.85,0.0,0,45.099999999999994,951.95,2,1,5118,False,True,False,True,False,False,False,True,False
67,No,Yes,Yes,No,0,22177,1,1,50,Offer B,1,31.56,1,4,0,1,1,0,1,0,0,0,1,95.05,4888.7,0.0,50,1578.0,6516.7,3,1,5863,False,True,False,True,False,False,False,False,False
73,No,Yes,No,No,0,40376,0,0,5,No Offer,1,18.69,0,28,0,0,1,0,0,0,0,1,0,50.35,237.25,0.0,0,93.45,330.7,1,1,4618,True,True,True,False,False,False,False,False,False
75,No,Yes,No,No,0,57146,0,0,5,No Offer,1,36.36,1,12,0,1,0,0,0,1,0,1,1,89.8,502.6,0.0,0,181.8,684.4000000000001,1,1,2960,True,True,False,True,False,False,False,False,False
67,No,Yes,No,No,0,44099,0,0,9,No Offer,1,10.66,1,15,0,1,0,0,1,1,0,1,1,99.45,919.4,0.0,0,95.94,1015.34,1,1,2313,True,True,False,True,False,False,False,True,False
75,No,Yes,No,No,0,3133,0,0,2,No Offer,1,9.55,0,28,0,0,0,0,0,0,0,1,1,70.2,115.95,0.0,0,19.1,135.05,1,1,2767,False,True,False,True,False,False,False,False,False
80,No,Yes,Yes,No,0,9278,1,2,51,Offer B,1,43.58,1,22,0,1,1,0,0,0,0,1,1,84.2,4146.05,0.0,0,2222.58,6368.63,2,1,6245,True,True,False,False,False,False,False,False,False
72,No,Yes,Yes,No,0,7863,0,0,26,Offer C,1,1.26,1,18,0,1,1,0,1,1,1,0,0,105.75,2710.25,0.0,90,32.76,2833.01,1,1,3157,True,True,False,True,False,False,False,False,False
70,No,Yes,Yes,No,0,3849,1,1,18,No Offer,0,0.0,0,12,0,0,1,0,1,1,1,1,1,48.35,810.7,0.0,0,0.0,810.7,2,1,2167,False,True,True,False,False,False,False,False,False
73,No,Yes,Yes,No,0,17944,1,1,1,Offer E,1,24.24,0,9,1,0,0,0,0,0,0,1,1,49.55,49.55,0.0,0,24.24,73.78999999999999,1,1,4989,False,True,False,False,False,False,False,False,False
75,No,Yes,Yes,No,0,1831,1,1,2,Offer E,1,6.86,0,20,0,1,0,0,0,0,0,1,0,50.15,115.1,0.0,0,13.72,128.82,1,1,5461,False,True,True,False,False,False,False,True,False
70,No,Yes,Yes,No,0,2615,1,1,29,Offer C,1,35.38,1,21,0,1,1,0,0,1,1,0,1,95.9,2745.2,0.0,50,1026.02,3821.22,3,1,2151,True,True,False,True,False,False,False,False,False
77,No,Yes,No,No,0,44692,0,0,1,Offer E,0,0.0,0,15,0,0,0,0,0,0,0,1,0,25.25,25.25,0.0,0,0.0,25.25,2,1,4628,False,True,True,False,False,False,False,False,False
80,No,Yes,Yes,No,0,47224,1,1,46,Offer B,1,5.36,1,22,0,0,1,0,1,1,0,1,1,101.0,4680.05,0.0,0,246.56,4926.610000000001,1,1,2436,True,True,False,True,False,False,False,False,False
78,No,Yes,No,No,0,3873,0,0,1,Offer E,1,24.75,0,22,0,0,0,0,0,0,0,0,1,71.15,71.15,0.0,20,24.75,115.9,3,1,5287,False,True,False,True,False,False,False,False,False
69,No,Yes,No,No,0,5529,0,0,20,No Offer,1,11.82,1,5,1,0,0,0,0,0,0,1,1,79.15,1520.9,0.0,0,236.4,1757.3000000000002,1,1,4997,False,True,False,True,False,False,False,False,False
71,No,Yes,Yes,No,0,732,1,1,46,Offer B,1,48.62,0,3,0,0,0,0,0,1,0,0,1,80.4,3605.2,0.0,20,2236.52,5861.719999999999,3,1,4876,True,True,False,True,False,False,False,False,False
70,No,Yes,No,No,0,10484,0,0,2,No Offer,1,25.19,1,14,0,0,0,0,1,1,0,1,1,93.85,196.75,0.0,0,50.38,247.13,1,1,4998,True,True,False,True,False,False,False,False,False
66,No,Yes,No,No,0,5256,0,0,1,Offer E,1,26.22,0,22,1,0,1,0,0,0,0,1,1,55.8,55.8,0.0,0,26.22,82.02,1,1,5527,False,True,False,False,False,False,False,False,False
77,No,Yes,No,No,0,31230,0,0,41,Offer B,1,42.06,1,21,0,0,1,0,1,1,0,1,1,98.4,4187.75,0.0,0,1724.46,5912.21,1,1,2169,True,True,False,True,False,False,False,False,False
71,No,Yes,Yes,No,0,5395,1,1,66,No Offer,1,30.03,1,15,1,1,1,1,1,0,0,0,0,79.4,5154.6,0.0,150,1981.98,7286.58,1,1,5910,True,True,True,False,False,False,True,True,False
68,No,Yes,No,No,0,12083,0,0,35,Offer C,1,39.69,1,25,0,0,1,0,1,1,0,1,1,101.4,3496.3,0.0,0,1389.15,4885.45,3,1,3689,True,True,False,True,False,False,False,False,False
71,No,Yes,Yes,No,0,4253,0,0,10,No Offer,1,16.88,1,24,0,0,1,0,0,1,0,1,1,89.8,914.3,0.0,0,168.79999999999998,1083.1,2,1,5124,True,True,False,True,False,False,False,False,False
79,No,Yes,No,No,0,12149,0,0,26,Offer C,1,34.69,0,27,0,0,0,0,1,1,0,1,1,91.25,2351.8,0.0,0,901.94,3253.74,3,1,5154,False,True,False,True,False,False,False,False,False
80,No,Yes,No,No,0,17147,0,0,18,No Offer,1,2.36,1,21,0,1,0,1,0,0,0,1,1,85.45,1505.85,0.0,0,42.48,1548.33,1,1,5145,False,True,False,True,False,False,False,False,False
65,No,Yes,No,No,0,4546,0,0,1,Offer E,1,28.46,0,12,0,0,0,0,0,0,0,1,1,71.65,71.65,0.0,0,28.46,100.11,2,1,5674,True,True,False,True,False,False,False,False,False
70,No,Yes,No,No,0,36817,0,0,1,Offer E,1,48.95,1,23,0,0,0,0,0,0,0,1,1,74.2,74.2,0.0,0,48.95,123.15,2,1,4684,False,True,False,True,False,False,False,False,False
68,No,Yes,Yes,No,0,3070,1,8,43,Offer B,1,31.25,1,20,0,1,0,0,1,1,0,0,1,101.0,4388.4,0.0,150,1343.75,5882.15,1,1,3123,True,True,False,True,False,False,False,False,False
80,No,Yes,Yes,No,0,46171,1,3,25,Offer C,1,33.63,1,25,1,0,0,0,0,1,0,1,1,89.05,2177.45,0.0,0,840.7500000000001,3018.2,1,1,2673,True,True,False,True,False,True,False,False,False
